Document ID,Image Path,Document Type,Text,X Coordinates,Y Coordinates,Width,Height,Relative Length,Slope,Normalized Coordinates,Category
1,pFmUScvwlDvcW64gxrzOpyD28lKeAC1JADhEFS4OdzJ4RRQClnp6sbCzOfxPTVqj,japan_none_drivinglicense_design1,合,"[0.095703125, 0.11816406, 0.11816406, 0.095703125]","[0.87633586, 0.87633586, 0.9267176, 0.9267176]",0.022460935,0.05038174,0.445814992,0,"[(9.34600830078125e-05, 0.0013379173435114503), (0.00011539458984375, 0.0013379173435114503), (0.00011539458984375, 0.0014148360305343511), (9.34600830078125e-05, 0.0014148360305343511)]",User Data
1,pFmUScvwlDvcW64gxrzOpyD28lKeAC1JADhEFS4OdzJ4RRQClnp6sbCzOfxPTVqj,japan_none_drivinglicense_design1,00年,"[0.1484375, 0.21582031, 0.21582031, 0.1484375]","[0.87633586, 0.87633586, 0.9267176, 0.9267176]",0.06738281,0.05038174,1.337445074,0,"[(0.00014495849609375, 0.0013379173435114503), (0.000210762021484375, 0.0013379173435114503), (0.000210762021484375, 0.0014148360305343511), (0.00014495849609375, 0.0014148360305343511)]",User Data
1,pFmUScvwlDvcW64gxrzOpyD28lKeAC1JADhEFS4OdzJ4RRQClnp6sbCzOfxPTVqj,japan_none_drivinglicense_design1,0,"[0.2919922, 0.33496094, 0.33496094, 0.2919922]","[0.87480915, 0.87480915, 0.92519087, 0.92519087]",0.04296874,0.05038172,0.852863697,0,"[(0.0002851486328125, 0.0013355864885496184), (0.00032711029296875, 0.0013355864885496184), (0.00032711029296875, 0.001412505145038168), (0.0002851486328125, 0.001412505145038168)]",User Data
1,pFmUScvwlDvcW64gxrzOpyD28lKeAC1JADhEFS4OdzJ4RRQClnp6sbCzOfxPTVqj,japan_none_drivinglicense_design1,種,"[0.06933594, 0.08691406, 0.08691406, 0.06933594]","[0.8778626, 0.8778626, 0.9282443, 0.9282443]",0.01757812,0.0503817,0.348898906,0,"[(6.771087890625e-05, 0.0013402482442748092), (8.487701171875e-05, 0.0013402482442748092), (8.487701171875e-05, 0.0014171668702290076), (6.771087890625e-05, 0.0014171668702290076)]",User Data
1,pFmUScvwlDvcW64gxrzOpyD28lKeAC1JADhEFS4OdzJ4RRQClnp6sbCzOfxPTVqj,japan_none_drivinglicense_design1,|,"[0.4326172, 0.4580078, 0.4580078, 0.4326172]","[0.7572519, 0.7572519, 0.79389316, 0.79389316]",0.0253906,0.03664126,0.692951061,0,"[(0.000422477734375, 0.0011561097709923663), (0.0004472732421875, 0.0011561097709923663), (0.0004472732421875, 0.0012120506259541985), (0.000422477734375, 0.0012120506259541985)]",User Data
1,pFmUScvwlDvcW64gxrzOpyD28lKeAC1JADhEFS4OdzJ4RRQClnp6sbCzOfxPTVqj,japan_none_drivinglicense_design1,中型,"[0.4326172, 0.4580078, 0.4580078, 0.4326172]","[0.7541985, 0.7541985, 0.8396947, 0.8396947]",0.0253906,0.0854962,0.296979281,0,"[(0.000422477734375, 0.0011514480916030535), (0.0004472732421875, 0.0011514480916030535), (0.0004472732421875, 0.0012819766412213742), (0.000422477734375, 0.0012819766412213742)]",User Data
1,pFmUScvwlDvcW64gxrzOpyD28lKeAC1JADhEFS4OdzJ4RRQClnp6sbCzOfxPTVqj,japan_none_drivinglicense_design1,他,"[0.059570312, 0.076171875, 0.076171875, 0.059570312]","[0.82137406, 0.82137406, 0.8717557, 0.8717557]",0.016601563,0.05038164,0.329516129,0,"[(5.81741328125e-05, 0.0012540061984732825), (7.43865966796875e-05, 0.0012540061984732825), (7.43865966796875e-05, 0.0013309247328244275), (5.81741328125e-05, 0.0013309247328244275)]",User Data
1,pFmUScvwlDvcW64gxrzOpyD28lKeAC1JADhEFS4OdzJ4RRQClnp6sbCzOfxPTVqj,japan_none_drivinglicense_design1,平成,"[0.09667969, 0.14160156, 0.14160156, 0.09667969]","[0.81984735, 0.81984735, 0.870229, 0.870229]",0.04492187,0.05038165,0.891631576,0,"[(9.4413759765625e-05, 0.0012516753435114502), (0.0001382827734375, 0.0012516753435114502), (0.0001382827734375, 0.001328593893129771), (9.4413759765625e-05, 0.001328593893129771)]",User Data
1,pFmUScvwlDvcW64gxrzOpyD28lKeAC1JADhEFS4OdzJ4RRQClnp6sbCzOfxPTVqj,japan_none_drivinglicense_design1,1,"[0.22167969, 0.25683594, 0.25683594, 0.22167969]","[0.81984735, 0.81984735, 0.870229, 0.870229]",0.03515625,0.05038165,0.697798703,0,"[(0.000216484072265625, 0.0012516753435114502), (0.00025081634765625, 0.0012516753435114502), (0.00025081634765625, 0.001328593893129771), (0.000216484072265625, 0.001328593893129771)]",User Data
1,pFmUScvwlDvcW64gxrzOpyD28lKeAC1JADhEFS4OdzJ4RRQClnp6sbCzOfxPTVqj,japan_none_drivinglicense_design1,運転,"[0.6347656, 0.6689453, 0.66796875, 0.63378906]","[0.40152672, 0.40152672, 0.53282446, 0.53282446]",0.03515624,0.13129774,0.267759674,-134.4519835,"[(0.00061988828125, 0.000613017893129771), (0.00065326689453125, 0.000613017893129771), (0.000652313232421875, 0.0008134724580152673), (0.00061893462890625, 0.0008134724580152673)]",User Data
1,pFmUScvwlDvcW64gxrzOpyD28lKeAC1JADhEFS4OdzJ4RRQClnp6sbCzOfxPTVqj,japan_none_drivinglicense_design1,証,"[0.63378906, 0.66796875, 0.66796875, 0.63378906]","[0.7236641, 0.7236641, 0.77099234, 0.77099234]",0.03417969,0.04732824,0.722183838,0,"[(0.00061893462890625, 0.0011048306870229008), (0.000652313232421875, 0.0011048306870229008), (0.000652313232421875, 0.001177087541984733), (0.00061893462890625, 0.001177087541984733)]",User Data
1,pFmUScvwlDvcW64gxrzOpyD28lKeAC1JADhEFS4OdzJ4RRQClnp6sbCzOfxPTVqj,japan_none_drivinglicense_design1,千葉,"[0.71875, 0.7607422, 0.76171875, 0.71972656]","[0.8427481, 0.8412214, 0.870229, 0.8717557]",0.04296875,0.0305343,1.40722892,29.70385844,"[(0.000701904296875, 0.001286638320610687), (0.0007429123046875, 0.0012843074809160305), (0.000743865966796875, 0.001328593893129771), (0.00070285796875, 0.0013309247328244275)]",User Data
1,pFmUScvwlDvcW64gxrzOpyD28lKeAC1JADhEFS4OdzJ4RRQClnp6sbCzOfxPTVqj,japan_none_drivinglicense_design1,県,"[0.7626953, 0.78125, 0.78222656, 0.7636719]","[0.8396947, 0.83816797, 0.8671756, 0.8687023]",0.01953126,0.03053433,0.639649208,29.70264182,"[(0.00074481962890625, 0.0012819766412213742), (0.000762939453125, 0.0012796457557251908), (0.000763893125, 0.0013239322137404582), (0.00074577333984375, 0.0013262630534351145)]",User Data
1,pFmUScvwlDvcW64gxrzOpyD28lKeAC1JADhEFS4OdzJ4RRQClnp6sbCzOfxPTVqj,japan_none_drivinglicense_design1,公安,"[0.69433594, 0.7373047, 0.7373047, 0.69433594]","[0.8793893, 0.8793893, 0.9114504, 0.9114504]",0.04296876,0.0320611,1.340214777,0,"[(0.00067806244140625, 0.0013425790839694657), (0.00072002412109375, 0.0013425790839694657), (0.00072002412109375, 0.001391527328244275), (0.00067806244140625, 0.001391527328244275)]",User Data
1,pFmUScvwlDvcW64gxrzOpyD28lKeAC1JADhEFS4OdzJ4RRQClnp6sbCzOfxPTVqj,japan_none_drivinglicense_design1,委員会,"[0.7402344, 0.80566406, 0.80566406, 0.7402344]","[0.8793893, 0.8793893, 0.9114504, 0.9114504]",0.06542966,0.0320611,2.04078026,0,"[(0.00072288515625, 0.0013425790839694657), (0.00078678130859375, 0.0013425790839694657), (0.00078678130859375, 0.001391527328244275), (0.00072288515625, 0.001391527328244275)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,PASSPORT,"[0.13378906, 0.24511719, 0.24511719, 0.13378906]","[0.5165094, 0.5165094, 0.5283019, 0.5283019]",0.11132813,0.0117925,9.440587662,0,"[(0.00013065337890625, 0.0004060608490566038), (0.000239372255859375, 0.0004060608490566038), (0.000239372255859375, 0.0004153316823899371), (0.00013065337890625, 0.0004153316823899371)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,PASSEPORT,"[0.125, 0.2529297, 0.2529297, 0.125]","[0.5322327, 0.533805, 0.5471698, 0.5455975]",0.1279297,0.0149371,8.564560725,0,"[(0.0001220703125, 0.0004184219339622642), (0.00024700166015625, 0.00041965801886792453), (0.00024700166015625, 0.0004301649371069183), (0.0001220703125, 0.00042892885220125783)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,These,"[0.4140625, 0.41308594, 0.43554688, 0.43652344]","[0.20597485, 0.14701258, 0.14701258, 0.20597485]",0.0234375,0.05896227,0.397499961,0,"[(0.00040435791015625, 0.00016192991352201257), (0.00040340423828125, 0.00011557592767295598), (0.00042533875, 0.00011557592767295598), (0.000426292421875, 0.00016192991352201257)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,are,"[0.4560547, 0.45410156, 0.48242188, 0.484375]","[0.2649371, 0.23427673, 0.23349057, 0.26415095]",0.03027344,0.03144653,0.962695725,-0.02775924,"[(0.00044536591796875, 0.00020828388364779873), (0.0004434585546875, 0.00018417981918238992), (0.0004711151171875, 0.00018356176886792454), (0.0004730224609375, 0.00020766584119496855)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,to,"[0.7050781, 0.70703125, 0.7363281, 0.734375]","[0.19261007, 0.17295597, 0.17531447, 0.19496855]",0.03125,0.02201258,1.419642768,0.080502715,"[(0.00068855283203125, 0.0001514230110062893), (0.000690460205078125, 0.00013597167452830187), (0.00071907041015625, 0.00013782584119496856), (0.0007171630859375, 0.00015327716194968552)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,request,"[0.45214844, 0.44726562, 0.47558594, 0.48046875]","[0.20440252, 0.12814465, 0.1273585, 0.20361635]",0.03320313,0.07704402,0.430963104,-0.027759936,"[(0.0004415512109375, 0.00016069380503144654), (0.00043678283203125, 0.00010074264937106918), (0.00046443939453125, 0.000100124606918239), (0.000469207763671875, 0.0001600757468553459)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,and,"[0.7480469, 0.7529297, 0.7841797, 0.7792969]","[0.1595912, 0.11871069, 0.121069185, 0.16194968]",0.0361328,0.04323899,0.835653192,0.07547136,"[(0.00073051455078125, 0.00012546477987421384), (0.00073528291015625, 9.332601415094339e-05), (0.00076580048828125, 9.518017688679245e-05), (0.00076103212890625, 0.00012731893081761007)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,require,"[0.49023438, 0.48828125, 0.5175781, 0.51953125]","[0.2995283, 0.23349057, 0.2327044, 0.29874215]",0.03125,0.0668239,0.467647054,-0.026833925,"[(0.00047874451171875, 0.00023547822327044026), (0.000476837158203125, 0.00018356176886792454), (0.00050544736328125, 0.0001829437106918239), (0.000507354736328125, 0.00023486018081761006)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,in,"[0.81933594, 0.8232422, 0.8466797, 0.84375]","[0.17845912, 0.1572327, 0.16037735, 0.1808176]",0.02734376,0.0235849,1.159375702,0.096603351,"[(0.00080013275390625, 0.00014029805031446542), (0.0008039474609375, 0.00012361061320754718), (0.00082683564453125, 0.00012608282232704401), (0.000823974609375, 0.00014215220125786163)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,the,"[0.56152344, 0.5625, 0.59277344, 0.5917969]","[0.025943397, 0, 0, 0.025943397]",0.03125,0.025943397,1.204545419,0,"[(0.000548362734375, 2.0395752358490565e-05), (0.00054931640625, 0.0), (0.0005788803125, 0.0), (0.00057792666015625, 2.0395752358490565e-05)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,name,"[0.48535156, 0.48339844, 0.5126953, 0.51464844]","[0.16352202, 0.10298742, 0.10220126, 0.16273585]",0.03125,0.06132076,0.509615341,-0.026834598,"[(0.0004739761328125, 0.0001285550471698113), (0.0004720687890625, 8.096495283018867e-05), (0.00050067900390625, 8.034690251572327e-05), (0.0005025863671875, 0.00012793698899371067)]",Name
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,of,"[0.3515625, 0.3642578, 0.3642578, 0.3515625]","[0.7924528, 0.7924528, 0.8034591, 0.8034591]",0.0126953,0.0110063,1.153457565,0,"[(0.00034332275390625, 0.0006229974842767295), (0.0003557205078125, 0.0006229974842767295), (0.0003557205078125, 0.0006316502358490566), (0.00034332275390625, 0.0006316502358490566)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,President,"[0.5205078, 0.5205078, 0.54589844, 0.54589844]","[0.3191824, 0.2327044, 0.2327044, 0.3191824]",0.02539064,0.086478,0.293608085,0,"[(0.0005083083984375, 0.00025092955974842767), (0.0005083083984375, 0.0001829437106918239), (0.0005331039453125, 0.0001829437106918239), (0.0005331039453125, 0.00025092955974842767)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,Commander,"[0.5205078, 0.5214844, 0.54785156, 0.546875]","[0.18160377, 0.04481132, 0.04481132, 0.18160377]",0.02734376,0.13679245,0.199892319,0,"[(0.0005083083984375, 0.00014277025943396226), (0.000509262109375, 3.5229025157232706e-05), (0.0005350112890625, 3.5229025157232706e-05), (0.0005340576171875, 0.00014277025943396226)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,-,"[0.5214844, 0.5214844, 0.546875, 0.546875]","[0.04481132, 0.036163524, 0.036163524, 0.04481132]",0.0253906,0.008647796,2.936077586,0,"[(0.000509262109375, 3.5229025157232706e-05), (0.000509262109375, 2.8430443396226416e-05), (0.0005340576171875, 2.8430443396226416e-05), (0.0005340576171875, 3.5229025157232706e-05)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,in-,"[0.5214844, 0.5214844, 0.546875, 0.546875]","[0.034591194, 0.0007861635, 0.0007861635, 0.034591194]",0.0253906,0.033805031,0.751089398,0,"[(0.000509262109375, 2.7194334905660378e-05), (0.000509262109375, 6.180530660377359e-07), (0.0005340576171875, 6.180530660377359e-07), (0.0005340576171875, 2.7194334905660378e-05)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,Chief,"[0.55566406, 0.5566406, 0.58691406, 0.5859375]","[0.32625785, 0.27515724, 0.27515724, 0.32625785]",0.03125,0.05110061,0.611538688,0,"[(0.00054264068359375, 0.0002564920204402516), (0.0005435943359375, 0.0002163185849056604), (0.00057315826171875, 0.0002163185849056604), (0.00057220458984375, 0.0002564920204402516)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,Armed,"[0.55859375, 0.5595703, 0.5888672, 0.5878906]","[0.21305032, 0.14308175, 0.14308175, 0.21305032]",0.03027345,0.06996857,0.432672127,0,"[(0.000545501708984375, 0.0001674923899371069), (0.00054645537109375, 0.00011248565251572328), (0.000575065625, 0.00011248565251572328), (0.0005741119140625, 0.0001674923899371069)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,Forces,"[0.5595703, 0.5605469, 0.58984375, 0.5888672]","[0.13522013, 0.065251574, 0.065251574, 0.13522013]",0.03027345,0.069968556,0.432672214,0,"[(0.00054645537109375, 0.00010630513364779874), (0.00054740908203125, 5.129840723270441e-05), (0.000576019287109375, 5.129840723270441e-05), (0.000575065625, 0.00010630513364779874)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,Federal,"[0.5888672, 0.5908203, 0.625, 0.6230469]","[0.3443396, 0.2798742, 0.2806604, 0.3451258]",0.0361328,0.0652516,0.553745809,0.023001957,"[(0.000575065625, 0.00027070723270440254), (0.00057697294921875, 0.00022002688679245285), (0.0006103515625, 0.0002206449685534591), (0.00060844423828125, 0.0002713253144654088)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,Republic,"[0.5917969, 0.59472656, 0.62890625, 0.62597656]","[0.27279875, 0.18710692, 0.18789308, 0.2735849]",0.03710935,0.08647798,0.429119066,0.023000521,"[(0.00057792666015625, 0.00021446442610062891), (0.00058078765625, 0.00014709663522012578), (0.000614166259765625, 0.0001477146855345912), (0.000611305234375, 0.00021508246855345915)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,Nigeria,"[0.5957031, 0.5986328, 0.6328125, 0.6298828]","[0.15644655, 0.070754714, 0.07154088, 0.1572327]",0.0371094,0.086477986,0.429119614,0.023000494,"[(0.00058174130859375, 0.00012299257075471697), (0.00058460234375, 5.56247751572327e-05), (0.00061798095703125, 5.6242830188679244e-05), (0.000615119921875, 0.00012361061320754718)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,all,"[0.5996094, 0.60058594, 0.6347656, 0.63378906]","[0.062893085, 0.032232706, 0.03301887, 0.06367925]",0.0351562,0.031446544,1.117967049,0.02300096,"[(0.0005855560546875, 4.944424921383648e-05), (0.00058650970703125, 2.5340177672955976e-05), (0.00061988828125, 2.5958231132075472e-05), (0.00061893462890625, 5.00623034591195e-05)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,th,"[0.6425781, 0.6435547, 0.671875, 0.67089844]","[0.014150944, 0, 0, 0.0149371065]",0.0292969,0.014937107,1.961350413,0.027759642,"[(0.00062751767578125, 1.1124955974842768e-05), (0.00062847138671875, 0.0), (0.0006561279296875, 0.0), (0.0006551742578125, 1.1743008254716981e-05)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,whom,"[0.6230469, 0.62597656, 0.65527344, 0.65234375]","[0.33490565, 0.2783019, 0.2798742, 0.3356918]",0.03222654,0.0573899,0.561536786,0.026833943,"[(0.00060844423828125, 0.00026329060534591197), (0.000611305234375, 0.00021879080188679244), (0.00063991546875, 0.00022002688679245285), (0.000637054443359375, 0.00026390864779874215)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,it,"[0.6269531, 0.6279297, 0.65722656, 0.65625]","[0.27279875, 0.25786164, 0.2586478, 0.2735849]",0.03027346,0.01572326,1.925393334,0.026833897,"[(0.00061225888671875, 0.00021446442610062891), (0.00061321259765625, 0.00020272141509433962), (0.0006418228125, 0.00020333946540880503), (0.000640869140625, 0.00021508246855345915)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,may,"[0.7949219, 0.80371094, 0.8339844, 0.8251953]","[0.09355346, 0.040880505, 0.044025157, 0.09669811]",0.0390625,0.055817605,0.699824007,0.103875019,"[(0.00077629091796875, 7.354831761006289e-05), (0.00078487396484375, 3.2138761792452825e-05), (0.000814437890625, 3.461097248427673e-05), (0.00080585478515625, 7.602052672955976e-05)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,concern,"[0.6308594, 0.6357422, 0.66503906, 0.66015625]","[0.20518868, 0.12185535, 0.123427674, 0.20597485]",0.03417966,0.0841195,0.406322672,0.026834626,"[(0.0006160736328125, 0.00016131185534591197), (0.0006208419921875, 9.579823113207547e-05), (0.00064945220703125, 9.703433490566038e-05), (0.000644683837890625, 0.00016192991352201257)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,allow,"[0.6376953, 0.64160156, 0.67089844, 0.6669922]","[0.085691825, 0.022012578, 0.023584906, 0.08647799]",0.03320314,0.064465412,0.515053561,0.026834409,"[(0.00062274931640625, 6.736778694968553e-05), (0.0006265640234375, 1.7305485849056605e-05), (0.0006551742578125, 1.8541592767295597e-05), (0.0006513595703125, 6.798584119496856e-05)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,bearer,"[0.6582031, 0.6621094, 0.6953125, 0.69140625]","[0.33490565, 0.2798742, 0.28144655, 0.336478]",0.0371094,0.0566038,0.655599094,0.047355447,"[(0.00064277646484375, 0.00026329060534591197), (0.0006465912109375, 0.00022002688679245285), (0.00067901611328125, 0.00022126301100628933), (0.000675201416015625, 0.00026452672955974845)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,pass,"[0.6640625, 0.6669922, 0.7001953, 0.6972656]","[0.25, 0.20754717, 0.2091195, 0.25157234]",0.0361328,0.04402517,0.820730505,0.047355217,"[(0.00064849853515625, 0.00019654088050314466), (0.0006513595703125, 0.0001631660141509434), (0.00068378447265625, 0.00016440212264150943), (0.0006809234375, 0.00019777699685534592)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,freely,"[0.66796875, 0.67285156, 0.70410156, 0.7001953]","[0.20440252, 0.14150943, 0.14308175, 0.20597485]",0.03613281,0.06446542,0.560499102,0.048789895,"[(0.000652313232421875, 0.00016069380503144654), (0.0006570816015625, 0.00011124955188679244), (0.0006875991796875, 0.00011248565251572328), (0.00068378447265625, 0.00016192991352201257)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,without,"[0.671875, 0.6777344, 0.7109375, 0.7050781]","[0.13679245, 0.04638365, 0.047955975, 0.13836478]",0.0390625,0.09198113,0.424679497,0.047354916,"[(0.0006561279296875, 0.00010754123427672957), (0.00066185, 3.6465133647798744e-05), (0.00069427490234375, 3.770123820754717e-05), (0.00068855283203125, 0.00010877734276729559)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,let,"[0.67871094, 0.68066406, 0.7138672, 0.71191406]","[0.03773585, 0.008647799, 0.010220126, 0.039308175]",0.03515626,0.030660376,1.146634992,0.047354737,"[(0.00066280365234375, 2.9666548742138365e-05), (0.00066471099609375, 6.798584119496855e-06), (0.0006971359375, 8.034690251572326e-06), (0.00069522857421875, 3.0902653301886794e-05)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,.,"[0.8330078, 0.8339844, 0.8574219, 0.8564453]","[0.0990566, 0.091981135, 0.094339624, 0.1014151]",0.0244141,0.009433965,2.58789385,0.100629333,"[(0.0008134841796875, 7.787468553459119e-05), (0.000814437890625, 7.231221305031447e-05), (0.00083732607421875, 7.416637106918239e-05), (0.00083637236328125, 7.972885220125785e-05)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,hindrance,"[0.6894531, 0.69921875, 0.7285156, 0.71875]","[0.3356918, 0.24292453, 0.24528302, 0.3380503]",0.0390625,0.09512577,0.410640566,0.080503398,"[(0.00067329404296875, 0.00026390864779874215), (0.000682830810546875, 0.0001909784040880503), (0.000711441015625, 0.00019283256289308174), (0.000701904296875, 0.0002657628144654088)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,afford,"[0.7080078, 0.71484375, 0.7441406, 0.7373047]","[0.16666667, 0.10377359, 0.106132075, 0.16902515]",0.0361328,0.06525156,0.553746148,0.080502715,"[(0.0006914138671875, 0.00013102725628930817), (0.000698089599609375, 8.158301100628931e-05), (0.0007266998046875, 8.343716588050315e-05), (0.00072002412109375, 0.0001328814072327044)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,him,"[0.7158203, 0.7207031, 0.74902344, 0.7441406]","[0.09669811, 0.052672956, 0.055031445, 0.0990566]",0.03320314,0.046383644,0.715837246,0.083279132,"[(0.00069904326171875, 7.602052672955976e-05), (0.00070381162109375, 4.1409556603773586e-05), (0.000731468203125, 4.326371462264151e-05), (0.0007266998046875, 7.787468553459119e-05)]",User Data
2,2Wbmv6Z5oPIYw1Tz6NpvNttCK0XHvAWg0ra7N4s5XsZNArxL9hTdgkhD3OoODLTC,nigeria_none_passport_design3,or,"[0.7841797, 0.78808594, 0.81640625, 0.81347656]","[0.16352202, 0.14150943, 0.1446541, 0.16666667]",0.03222655,0.02515724,1.281004991,0.107337442,"[(0.00076580048828125, 0.0001285550471698113), (0.00076961517578125, 0.00011124955188679244), (0.000797271728515625, 0.00011372177672955976), (0.000794410703125, 0.00013102725628930817)]",User Data
